l2_id,l1_code,l2_slug,name_ko,description,sort_order,l2_type,expansion_axis,target_l3,wave,model_scout,model_gemini,generated_at
10-steak-recipe,10,steak-recipe,스테이크 레시피,부위별 스테이크 굽기 노하우와 가니쉬 레시피를 소개합니다.,37,cuisine,요리 확장,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-sandwich-recipe,10,sandwich-recipe,샌드위치 레시피,간편하게 즐길 수 있는 다양한 샌드위치와 속재료 조합법을 다룹니다.,38,cuisine,요리 확장,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-soup-recipe,10,soup-recipe,수프 레시피,가정에서 만들기 쉬운 서양식 및 건강 수프 조리법을 공유합니다.,39,cuisine,요리 확장,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-side-dish-recipe,10,side-dish-recipe,반찬 레시피,매일 식탁에 오르는 밑반찬과 메인 반찬 레시피를 정리합니다.,40,cuisine,요리 확장,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-kimbap-making,10,kimbap-making,김밥 만들기,기본 김밥부터 이색 김밥까지 다양한 속재료와 말기 노하우를 소개합니다.,41,cuisine,요리 확장,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-fried-rice-recipe,10,fried-rice-recipe,볶음밥 레시피,남은 재료를 활용한 다양한 볶음밥 조리법과 맛있게 볶는 팁을 다룹니다.,42,cuisine,요리 확장,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-jjigae-recipe,10,jjigae-recipe,찌개 레시피,한국인의 소울푸드인 각종 찌개류의 깊은 맛을 내는 레시피를 공유합니다.,43,cuisine,요리 확장,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-tang-yori,10,tang-yori,탕 요리,국물 요리의 정석인 각종 탕 요리 조리법과 육수 비법을 소개합니다.,44,cuisine,요리 확장,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-baby-snack,10,baby-snack,유아 간식,성장기 아이들을 위한 건강하고 영양가 높은 간식 레시피를 제안합니다.,45,meal,식단·식사,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-low-carb-high-fat-diet,10,low-carb-high-fat-diet,저탄고지 식단,저탄고지 식단 원리와 실천 가능한 건강 레시피를 공유합니다.,46,meal,식단·식사,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-fried-food-recipe,10,fried-food-recipe,튀김 레시피,바삭한 튀김을 만드는 반죽 비법과 다양한 재료별 튀김법을 소개합니다.,47,meal,식단·식사,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-late-night-snack-recipe,10,late-night-snack-recipe,야식 레시피,늦은 밤 부담 없이 즐기기 좋은 간단한 야식 메뉴를 추천합니다.,48,meal,식단·식사,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-diet-bento,10,diet-bento,다이어트 도시락,칼로리는 낮추고 영양은 채운 다이어트용 도시락 식단을 제안합니다.,49,meal,식단·식사,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-high-protein-diet,10,high-protein-diet,고단백 식단,근성장과 건강을 위한 고단백 식재료 활용 레시피를 공유합니다.,50,meal,식단·식사,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-beef-recipe,10,beef-recipe,소고기 요리,소고기 부위별 특징을 살린 다양한 요리 레시피를 소개합니다.,51,ingredient,재료 확장,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-potato-recipe,10,potato-recipe,감자 요리,감자를 활용한 간식부터 메인 요리까지 다양한 레시피를 다룹니다.,52,ingredient,재료 확장,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-egg-recipe,10,egg-recipe,계란 요리,가장 친숙한 식재료인 계란을 활용한 다채로운 요리법을 공유합니다.,53,ingredient,재료 확장,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-vegetable-recipe,10,vegetable-recipe,채소 요리,신선한 채소를 활용해 건강하고 맛있는 요리를 만드는 법을 소개합니다.,54,ingredient,재료 확장,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-mushroom-recipe,10,mushroom-recipe,버섯 요리,버섯의 풍미를 살린 다양한 요리 레시피와 손질법을 다룹니다.,55,ingredient,재료 확장,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
10-topic,10,topic,캠핑 요리,야외 캠핑장에서 간편하고 맛있게 즐길 수 있는 요리법을 소개합니다.,56,cuisine,요리 확장,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-family-trip,11,family-trip,가족 여행,가족 단위 여행객을 위한 맞춤형 여행지 추천과 유용한 팁을 제공합니다.,34,travel_type,여행 유형,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-solo-travel,11,solo-travel,혼자 여행,나홀로 여행객을 위한 안전한 여행지 추천 및 혼행 노하우를 공유합니다.,35,travel_type,여행 유형,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-couple-trip,11,couple-trip,커플 여행,커플 여행객을 위한 로맨틱한 여행지 추천과 데이트 코스를 안내합니다.,36,travel_type,여행 유형,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-backpacking-trip,11,backpacking-trip,배낭 여행,배낭여행자를 위한 가성비 숙소 정보와 효율적인 이동 경로를 제안합니다.,37,travel_type,여행 유형,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-golf-trip,11,golf-trip,골프 여행,골프 애호가를 위한 국내외 골프 여행지 정보와 라운딩 팁을 제공합니다.,38,travel_type,여행 유형,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-hot-spring-trip,11,hot-spring-trip,온천 여행,휴식과 힐링을 위한 국내외 온천 여행지 및 이용 정보를 안내합니다.,39,travel_type,여행 유형,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-cruise-trip,11,cruise-trip,크루즈 여행,크루즈 여행을 준비하는 분들을 위한 노선 정보와 이용 가이드를 제공합니다.,40,travel_type,여행 유형,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-honeymoon-trip,11,honeymoon-trip,신혼 여행,신혼부부를 위한 특별한 허니문 여행지 추천과 준비 사항을 정리합니다.,41,travel_type,여행 유형,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-day-trip,11,day-trip,당일치기 여행,부담 없이 떠나는 당일치기 여행 코스와 알찬 일정 정보를 제공합니다.,42,travel_type,여행 유형,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-train-trip,11,train-trip,기차 여행,기차를 이용한 낭만적인 여행 코스와 철도 이용 꿀팁을 소개합니다.,43,travel_type,여행 유형,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-hotel-vacation,11,hotel-vacation,호캉스,호텔에서 즐기는 휴식을 위한 추천 숙소와 호캉스 즐기는 법을 안내합니다.,44,travel_type,여행 유형,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-layover-airport,11,layover-airport,환승 공항,공항 환승 시 유용한 대기 시간 활용법과 시설 이용 정보를 제공합니다.,45,travel_type,여행 유형,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-travel-insurance,11,travel-insurance,여행 보험,안전한 여행을 위한 여행자 보험 가입 방법과 보장 범위를 안내합니다.,46,travel_type,여행 유형,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-travel-apps,11,travel-apps,여행 앱,여행의 질을 높여주는 필수 모바일 앱 추천과 활용법을 소개합니다.,47,howto,여행 실무,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-packing-tips,11,packing-tips,짐 싸기,여행 목적에 맞는 효율적인 짐 싸기 노하우와 체크리스트를 제공합니다.,48,howto,여행 실무,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-travel-phrases,11,travel-phrases,여행 회화,해외여행 시 현지에서 바로 활용 가능한 필수 외국어 회화를 정리합니다.,49,howto,여행 실무,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-attraction-reservation,11,attraction-reservation,관광지 예약,주요 관광지 입장권 및 투어 상품을 저렴하게 예약하는 방법을 안내합니다.,50,howto,여행 실무,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-local-transportation,11,local-transportation,현지 교통,여행지에서 대중교통 및 렌터카를 편리하게 이용하는 방법을 설명합니다.,51,howto,여행 실무,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-passport-issuance,11,passport-issuance,여권 발급,"여권 발급 절차와 준비물, 주의사항 등 행정 정보를 안내합니다.",52,howto,여행 실무,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-flight-reservation,11,flight-reservation,항공권 예약,항공권 최저가 검색 및 예약 시 고려해야 할 팁을 제공합니다.,53,howto,여행 실무,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-accommodation-reservation,11,accommodation-reservation,숙소 예약,숙소 유형별 예약 방법과 실패 없는 숙소 선택 노하우를 공유합니다.,54,howto,여행 실무,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-travel-expenses,11,travel-expenses,여행 경비,여행 예산 관리 방법과 경비를 절약할 수 있는 실질적인 팁을 제공합니다.,55,howto,여행 실무,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-singapore-trip,11,singapore-trip,싱가포르 여행,싱가포르 여행을 위한 주요 관광지 정보와 여행 가이드를 제공합니다.,56,geo_intl,해외 국가 확장,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-philippines-trip,11,philippines-trip,필리핀 여행,필리핀 여행을 위한 주요 관광지 정보와 여행 가이드를 제공합니다.,57,geo_intl,해외 국가 확장,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-australia-trip,11,australia-trip,호주 여행,호주 여행을 위한 주요 관광지 정보와 여행 가이드를 제공합니다.,58,geo_intl,해외 국가 확장,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-canada-trip,11,canada-trip,캐나다 여행,캐나다 여행을 위한 주요 관광지 정보와 여행 가이드를 제공합니다.,59,geo_intl,해외 국가 확장,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-hongkong-trip,11,hongkong-trip,홍콩 여행,홍콩 여행을 위한 주요 관광지 정보와 여행 가이드를 제공합니다.,60,geo_intl,해외 국가 확장,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-macao-trip,11,macao-trip,마카오 여행,마카오 여행을 위한 주요 관광지 정보와 여행 가이드를 제공합니다.,61,geo_intl,해외 국가 확장,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-spain-trip,11,spain-trip,스페인 여행,스페인 여행을 위한 주요 관광지 정보와 여행 가이드를 제공합니다.,62,geo_intl,해외 국가 확장,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-italy-trip,11,italy-trip,이탈리아 여행,이탈리아 여행을 위한 주요 관광지 정보와 여행 가이드를 제공합니다.,63,geo_intl,해외 국가 확장,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-france-trip,11,france-trip,프랑스 여행,프랑스 여행을 위한 주요 관광지 정보와 여행 가이드를 제공합니다.,64,geo_intl,해외 국가 확장,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-uk-trip,11,uk-trip,영국 여행,영국 여행을 위한 주요 관광지 정보와 여행 가이드를 제공합니다.,65,geo_intl,해외 국가 확장,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-winter-overseas-trip,11,winter-overseas-trip,겨울 해외여행,겨울철 떠나기 좋은 해외 여행지 추천과 관련 실용 정보를 제공합니다.,66,travel_type,여행 유형,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-summer-overseas-trip,11,summer-overseas-trip,여름 해외여행,여름철 떠나기 좋은 해외 여행지 추천과 관련 실용 정보를 제공합니다.,67,travel_type,여행 유형,40,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
11-travel-itinerary-2,11,travel-itinerary-2,여행 일정표,"효율적인 여행을 위한 국가별, 테마별 추천 일정표를 공유합니다.",68,howto,여행 실무,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
12-history-stories,12,history-stories,역사 이야기,한국사와 세계사의 주요 사건 및 인물을 흥미롭게 풀어낸 역사 콘텐츠입니다.,16,topic,교양,15,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
12-science-facts,12,science-facts,과학 상식,일상 속 궁금증을 해결해 주는 자연 과학 및 최신 기술 관련 지식입니다.,17,topic,교양,15,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
12-philosophy-intro,12,philosophy-intro,철학 입문,복잡한 철학 이론과 사상가의 핵심 개념을 쉽게 이해할 수 있도록 정리한 콘텐츠입니다.,18,topic,교양,15,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
12-psychology-facts,12,psychology-facts,심리학 상식,인간의 행동과 마음을 이해하는 심리학 이론 및 흥미로운 실험 사례를 다룹니다.,19,topic,교양,15,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
12-law-facts,12,law-facts,법률 상식,생활 속에서 꼭 알아야 할 법률 지식과 관련 판례를 알기 쉽게 설명합니다.,20,topic,교양,15,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
12-book-recommendations,12,book-recommendations,독서 추천,분야별 도서 리뷰와 독서 가이드를 통해 양질의 읽을거리를 제안합니다.,21,topic,교양,15,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
12-art-appreciation,12,art-appreciation,미술 감상,유명 미술 작품의 배경과 작가의 예술 세계를 깊이 있게 탐구합니다.,22,topic,교양,15,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
12-economy-facts,12,economy-facts,경제 상식,경제 흐름을 파악하고 실생활에 도움이 되는 금융 및 경제 용어를 해설합니다.,23,topic,교양,15,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
12-history-in-movies,12,history-in-movies,영화로 보는 역사,영화 속 배경이 된 역사적 사건과 실화를 통해 역사를 입체적으로 조명합니다.,24,topic,교양,15,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
12-classical-music,12,classical-music,클래식 음악,클래식 명곡의 탄생 배경과 작곡가의 삶을 통해 음악적 교양을 넓힙니다.,25,topic,교양,15,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
13-golden-retriever-care,13,golden-retriever-care,골든리트리버 케어,골든리트리버의 건강 관리와 미용법을 다룹니다.,22,breed,견종,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
13-shih-tzu-care,13,shih-tzu-care,시츄 케어,시츄의 건강 관리와 미용법을 다룹니다.,23,breed,견종,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
13-bichon-care,13,bichon-care,비숑 케어,비숑의 건강 관리와 미용법을 다룹니다.,24,breed,견종,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
13-welsh-corgi-care,13,welsh-corgi-care,웰시코기 케어,웰시코기의 건강 관리와 미용법을 다룹니다.,25,breed,견종,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
13-pomeranian-care,13,pomeranian-care,포메라니안 케어,포메라니안의 건강 관리와 미용법을 다룹니다.,26,breed,견종,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
13-cat-health,13,cat-health,고양이 건강,고양이의 질병 예방과 건강 관리법을 다룹니다.,27,cat,고양이,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
13-adopting-a-cat,13,adopting-a-cat,반려묘 입양,고양이 입양 준비 과정과 초기 관리 팁을 다룹니다.,28,cat,고양이,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
13-cat-treats,13,cat-treats,고양이 간식,고양이 간식의 종류와 올바른 급여 방법을 다룹니다.,29,cat,고양이,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
13-cat-grooming,13,cat-grooming,고양이 그루밍,고양이의 위생 관리와 그루밍 방법을 다룹니다.,30,cat,고양이,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
13-dog-food,13,dog-food,강아지 사료,강아지 사료의 종류와 영양 성분 정보를 다룹니다.,31,situation,상황,20,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
13-dog-treats,13,dog-treats,강아지 간식,강아지 간식의 종류와 올바른 급여 방법을 다룹니다.,32,situation,상황,20,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
13-pet-travel,13,pet-travel,반려동물 여행,반려동물 동반 여행지 및 숙소 정보를 다룹니다.,33,situation,상황,20,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
13-pet-hotel,13,pet-hotel,펫 호텔,반려동물 위탁 시설 및 호텔 이용 정보를 다룹니다.,34,situation,상황,20,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
13-dog-walking,13,dog-walking,강아지 산책,강아지 산책 시 주의사항과 건강 관리법을 다룹니다.,35,situation,상황,20,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
13-cat-food-comparison,13,cat-food-comparison,고양이 사료 비교,고양이 사료 성분 및 기호성 비교 정보를 다룹니다.,36,cat,고양이,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
14-spring-camping,14,spring-camping,봄 캠핑,봄철 캠핑을 위한 필수 준비물과 추천 캠핑장을 소개합니다.,28,season,시즌·유형,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
14-autumn-camping,14,autumn-camping,가을 캠핑,가을철 캠핑을 위한 필수 준비물과 추천 캠핑장을 소개합니다.,29,season,시즌·유형,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
14-backpacking,14,backpacking,백패킹,백패킹 명소 추천과 초보자를 위한 장비 가이드를 제공합니다.,30,season,시즌·유형,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
14-trekking,14,trekking,트레킹,국내외 트레킹 코스 정보와 안전한 산행을 위한 팁을 공유합니다.,31,season,시즌·유형,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
14-water-play-camping,14,water-play-camping,물놀이 캠핑,여름철 물놀이를 즐길 수 있는 캠핑장 추천 및 안전 수칙을 안내합니다.,32,season,시즌·유형,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
14-solo-camping,14,solo-camping,솔로 캠핑,혼자 떠나는 캠핑을 위한 장비 구성과 솔로 캠핑장 정보를 제공합니다.,33,season,시즌·유형,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
14-wild-camping,14,wild-camping,노지 캠핑,자연 그대로를 즐기는 노지 캠핑의 준비물과 주의사항을 다룹니다.,34,season,시즌·유형,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
14-glamping,14,glamping,글램핑,편안한 휴식을 위한 전국 글램핑장 추천 및 이용 가이드를 제공합니다.,35,season,시즌·유형,30,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
14-hiking-shoes,14,hiking-shoes,등산화,용도별 등산화 추천 및 올바른 사이즈 선택법을 안내합니다.,36,gear,장비,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
14-backpack-recommendation,14,backpack-recommendation,배낭 추천,산행 및 캠핑 목적에 맞는 최적의 배낭을 추천합니다.,37,gear,장비,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
14-hiking-stick,14,hiking-stick,등산 스틱,등산 스틱의 종류별 특징과 올바른 사용법을 상세히 설명합니다.,38,gear,장비,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
14-camping-chair,14,camping-chair,캠핑 의자,휴대성과 편의성을 고려한 캠핑 의자 선택 가이드를 제공합니다.,39,gear,장비,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
14-camping-table,14,camping-table,캠핑 테이블,캠핑 스타일별 적합한 테이블 추천 및 비교 정보를 제공합니다.,40,gear,장비,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
14-kid-camping,14,kid-camping,아이 캠핑,아이와 함께 안전하고 즐겁게 캠핑하는 노하우를 공유합니다.,41,gear,장비,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
14-freshwater-fishing,14,freshwater-fishing,민물낚시,민물낚시 입문자를 위한 장비 추천 및 포인트 공략법을 다룹니다.,42,gear,장비,25,3,meta-llama/llama-4-scout-17b-16e-instruct,gemini-3.1-flash-lite,2026-06-05T07:20:10.657415+00:00
