l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at,monthly_total,tier,meta_source
09-japanese-food-kw-d54119dd,09-japanese-food,09,kw-d54119dd,여름제철음식,"여름제철음식으로 기력 회복, 건강한 식단과 맛집 추천",info,tip,여름철 입맛을 돋우는 제철 음식들과 이를 잘하는 맛집을 소개한다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4270,hi,primary_gemini
09-incheon-food-kw-1e75ea92,09-incheon-food,09,kw-1e75ea92,영종도물회,"영종도물회 맛집, 시원한 바다의 맛을 느끼는 곳",review,local,영종도에서 신선한 물회를 맛볼 수 있는 인기 식당들을 정리했다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4270,hi,primary_gemini
09-dessert-cafe-kw-f19d2ec3,09-dessert-cafe,09,kw-f19d2ec3,구의맛집,"구의맛집 베스트, 실패 없는 외식 메뉴 추천",review,local,구의 지역에서 평점이 높고 만족도가 높은 맛집들을 소개한다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4260,hi,primary_gemini
09-jeju-food-kw-4883c18a,09-jeju-food,09,kw-4883c18a,어죽맛집,"보양식 끝판왕, 전국 어죽맛집 베스트 5",review,local,어죽을 좋아하는 분들을 위해 전국적으로 유명한 맛집들을 정리했다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4260,hi,primary_gemini
09-solo-food-kw-5a32ad9f,09-solo-food,09,kw-5a32ad9f,유성온천역맛집,"유성온천역맛집 총정리, 깔끔한 맛집을 찾는다면",review,local,유성온천역 근처에서 식사하기 좋은 맛집들을 선별했다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4260,hi,primary_gemini
09-seoul-food-kw-67c8280c,09-seoul-food,09,kw-67c8280c,하남가볼만한곳,"하남가볼만한곳 베스트, 맛집과 쇼핑을 한 번에",info,start,하남 여행 시 꼭 들러야 할 명소와 주변 맛집 정보를 담았다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4260,hi,primary_gemini
09-incheon-food-kw-6b1a4cab,09-incheon-food,09,kw-6b1a4cab,꼬막무침레시피,"집에서 만드는 꼬막무침레시피, 실패 없는 황금 비율",howto,tip,집에서도 맛집처럼 꼬막무침을 만들 수 있는 비법 레시피를 공개한다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4250,hi,primary_gemini
09-incheon-food-kw-3d7e6e81,09-incheon-food,09,kw-3d7e6e81,담양맛집추천,현지인이 인정한 담양맛집추천 리스트 TOP 5,info,local,담양 여행 시 꼭 들러야 할 검증된 맛집들을 엄선하여 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4250,hi,primary_gemini
09-mokdong-food-kw-d2be0b50,09-mokdong-food,09,kw-d2be0b50,미친만두,매운맛 끝판왕 미친만두 솔직 후기 및 도전 가이드,review,review,극강의 매운맛을 자랑하는 미친만두의 맛과 주의사항을 상세히 리뷰합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4250,hi,primary_gemini
09-solo-food-kw-cbca78ca,09-solo-food,09,kw-cbca78ca,대구테크노폴리스,대구테크노폴리스 숨은 맛집과 데이트 코스 총정리,info,local,대구테크노폴리스 지역의 인기 식당과 방문하기 좋은 장소를 정리했습니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4240,hi,primary_gemini
09-solo-food-kw-e6fb7d17,09-solo-food,09,kw-e6fb7d17,대전현충원맛집,부모님 모시기 좋은 대전현충원맛집 베스트 3,info,local,대전현충원 근처 깔끔하고 정갈한 맛집들을 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4240,hi,primary_gemini
09-dessert-cafe-kw-1905708e,09-dessert-cafe,09,kw-1905708e,삽겹살,실패 없는 삽겹살 맛있게 굽는 법과 인생 고깃집 고르는 팁,howto,tip,육즙 가득한 삽겹살을 즐기기 위한 노하우와 맛집 선정 기준을 알려드립니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4240,hi,primary_gemini
09-waiting-food-kw-f3f0b910,09-waiting-food,09,kw-f3f0b910,순대국집,동네별 순대국집 맛집 찾는 법과 실패 없는 주문 꿀팁,howto,tip,맛있는 순대국집을 구분하는 기준과 맛있게 먹는 방법을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4240,hi,primary_gemini
09-hongdae-food-kw-4ee83acc,09-hongdae-food,09,kw-4ee83acc,아이파크몰맛집,쇼핑 후 가기 좋은 용산 아이파크몰맛집 추천 리스트,info,local,아이파크몰 방문객을 위한 분위기 좋고 맛있는 식당들을 모았습니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4240,hi,primary_gemini
09-jeju-food-kw-c5fe5d77,09-jeju-food,09,kw-c5fe5d77,제주남원맛집,제주 여행객이 꼭 가봐야 할 제주남원맛집 리스트,info,local,제주 남원 지역의 현지인 추천 맛집 정보를 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4240,hi,primary_gemini
09-solo-food-kw-40f32663,09-solo-food,09,kw-40f32663,팔공산가볼만한곳,주말 나들이 필수! 팔공산가볼만한곳과 맛집 코스,info,start,팔공산의 경치와 함께 즐길 수 있는 추천 코스를 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4240,hi,primary_gemini
09-dessert-cafe-kw-44104d84,09-dessert-cafe,09,kw-44104d84,건강간식,아이와 어른 모두 좋아하는 건강간식 추천 및 만들기,howto,tip,집에서 간단히 만들 수 있는 건강한 간식 레시피를 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4230,hi,primary_gemini
09-incheon-food-kw-5c82c7b2,09-incheon-food,09,kw-5c82c7b2,굴포천역맛집,분위기와 맛을 다 잡은 굴포천역맛집 베스트,info,local,굴포천역 인근에서 데이트나 모임 하기 좋은 맛집을 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4230,hi,primary_gemini
09-incheon-food-kw-9b618745,09-incheon-food,09,kw-9b618745,송도샤브샤브,깔끔한 한 끼! 송도샤브샤브 맛집 비교 분석,compare,compare,송도 내 유명 샤브샤브 전문점들의 특징과 가격대를 비교합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4230,hi,primary_gemini
09-seoul-food-kw-7cebbee9,09-seoul-food,09,kw-7cebbee9,홍대밥집,가성비와 맛을 모두 챙긴 홍대밥집 추천 TOP 5,info,local,홍대에서 든든하고 저렴하게 한 끼 해결할 수 있는 밥집을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4230,hi,primary_gemini
09-solo-food-kw-971bdb85,09-solo-food,09,kw-971bdb85,신성동맛집,직장인 점심으로 딱! 신성동맛집 베스트 모음,info,local,신성동에서 검증된 점심 메뉴와 인기 식당들을 정리했습니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4220,hi,primary_gemini
09-mokdong-food-kw-7a0c0c31,09-mokdong-food,09,kw-7a0c0c31,미역국맛집,생일날 가기 좋은 정갈한 미역국맛집 추천,info,tip,특별한 날 방문하기 좋은 정성 가득한 미역국 전문점을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4210,hi,primary_gemini
09-seoul-food-kw-134e6d1b,09-seoul-food,09,kw-134e6d1b,압구정놀거리,압구정놀거리와 맛집까지 완벽한 데이트 코스,info,start,압구정에서 즐길 수 있는 문화 공간과 주변 맛집 정보를 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4210,hi,primary_gemini
09-incheon-food-kw-b4324cbc,09-incheon-food,09,kw-b4324cbc,인천부평시장맛집,시장 인심 가득! 인천부평시장맛집 투어 가이드,info,local,인천부평시장에서 꼭 먹어봐야 할 길거리 음식과 맛집을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4210,hi,primary_gemini
09-jeju-food-kw-81061420,09-jeju-food,09,kw-81061420,천안아산맛집,현지인이 추천하는 천안아산맛집 베스트 5,info,local,천안과 아산 지역을 방문할 때 들러야 할 맛집 정보를 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4210,hi,primary_gemini
09-pizza-food-kw-37fd87c1,09-pizza-food,09,kw-37fd87c1,서면혼밥,눈치 안 보고 즐기는 서면혼밥 맛집 추천,info,tip,서면에서 혼자 밥 먹기 좋은 편안한 분위기의 식당들을 엄선했습니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4200,hi,primary_gemini
09-jeju-food-kw-96d5bc29,09-jeju-food,09,kw-96d5bc29,제주고등어회,비린내 없는 제주고등어회 맛집 찾는 법과 추천,review,review,"제주에서 꼭 먹어야 할 고등어회, 신선한 맛집을 고르는 팁을 알려드립니다.",gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4200,hi,primary_gemini
09-mokdong-food-kw-9dfc0af0,09-mokdong-food,09,kw-9dfc0af0,아라뱃길유람선,아라뱃길유람선 이용 꿀팁과 주변 맛집 정보,howto,tip,아라뱃길 유람선 탑승 정보와 함께 즐기기 좋은 주변 맛집을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4190,hi,primary_gemini
09-solo-food-kw-ad98c898,09-solo-food,09,kw-ad98c898,은계지구맛집,요즘 뜨는 은계지구맛집 베스트 리스트,info,local,은계지구에서 맛으로 소문난 식당들을 정리하여 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4190,hi,primary_gemini
09-bundang-food-kw-52142757,09-bundang-food,09,kw-52142757,인덕원역맛집,퇴근길 한 잔하기 좋은 인덕원역맛집 추천,info,local,인덕원역 주변의 분위기 좋고 맛있는 식당과 술집을 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4190,hi,primary_gemini
09-hongdae-food-kw-a41f2887,09-hongdae-food,09,kw-a41f2887,합정역술집,분위기 끝판왕! 합정역술집 베스트 5,info,local,합정역에서 친구나 연인과 가기 좋은 감성 술집들을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4190,hi,primary_gemini
09-incheon-food-kw-cd2d897e,09-incheon-food,09,kw-cd2d897e,운서동맛집,공항 근처 운서동맛집 알짜배기 리스트,info,local,운서동에서 여행객과 현지인 모두 만족할 만한 맛집들을 정리했습니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4180,hi,primary_gemini
09-solo-food-kw-4a305c4c,09-solo-food,09,kw-4a305c4c,대구가창맛집,드라이브 코스로 제격인 대구가창맛집 추천,info,local,대구 가창 지역의 경치와 맛을 동시에 즐길 수 있는 식당들을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4170,hi,primary_gemini
09-mokdong-food-kw-2d9e2d9a,09-mokdong-food,09,kw-2d9e2d9a,신정네거리맛집,주민들이 인정하는 신정네거리맛집 베스트,info,local,신정네거리역 인근의 숨은 맛집들을 현지인 관점에서 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4170,hi,primary_gemini
09-pizza-food-kw-d95b21ec,09-pizza-food,09,kw-d95b21ec,피자만들기,아이와 함께하는 집에서 피자만들기 레시피,howto,howto,집에서 간단한 재료로 맛있는 수제 피자를 만드는 방법을 알려드립니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4170,hi,primary_gemini
09-jeonbuk-food-kw-618f1b4b,09-jeonbuk-food,09,kw-618f1b4b,문덕맛집,포항 문덕맛집 중에서 꼭 가봐야 할 곳,info,local,문덕 지역의 인기 식당들을 모아 방문 가이드를 제공합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4160,hi,primary_gemini
09-seoul-food-kw-3b59a449,09-seoul-food,09,kw-3b59a449,부산야경,부산야경 명소와 함께 즐기는 데이트 맛집 코스,info,start,부산의 아름다운 야경을 감상하고 근처 맛집까지 즐기는 코스를 제안합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4160,hi,primary_gemini
09-university-food-kw-f0da0b23,09-university-food,09,kw-f0da0b23,서정리역맛집,평택 서정리역맛집 베스트 5 추천,info,local,서정리역 근처에서 검증된 맛집들을 엄선하여 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4160,hi,primary_gemini
09-solo-food-kw-f356a7cf,09-solo-food,09,kw-f356a7cf,대봉동맛집,대구 감성 가득! 대봉동맛집 투어,info,local,대봉동의 분위기 좋은 식당과 카페를 한 번에 정리했습니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4140,hi,primary_gemini
09-seoul-food-kw-4956b319,09-seoul-food,09,kw-4956b319,부산센텀맛집,부산센텀맛집 중 실패 없는 곳만 모았다,info,local,센텀시티 방문 시 꼭 들러야 할 맛집 정보를 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4140,hi,primary_gemini
09-jeonbuk-food-kw-b2bd920a,09-jeonbuk-food,09,kw-b2bd920a,아중리맛집,전주 아중리맛집 현지인 추천 리스트,info,local,전주 아중리에서 꾸준히 사랑받는 맛집들을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4140,hi,primary_gemini
09-incheon-food-kw-43fdac91,09-incheon-food,09,kw-43fdac91,인천뷔페,특별한 날 가기 좋은 인천뷔페 맛집 비교,compare,compare,"인천 내 유명 뷔페들의 메뉴와 가격, 서비스 특징을 비교 분석합니다.",gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4140,hi,primary_gemini
09-mokdong-food-kw-7bb18d1a,09-mokdong-food,09,kw-7bb18d1a,총체보리한우,고기 맛이 남다른 총체보리한우 맛집 방문기,review,review,총체보리한우의 특징과 이를 맛볼 수 있는 맛집을 리뷰합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4140,hi,primary_gemini
09-jeonbuk-food-kw-c39eea00,09-jeonbuk-food,09,kw-c39eea00,충정로맛집,숨은 보석 같은 충정로맛집 추천 리스트,info,local,충정로역 인근의 직장인 맛집과 숨은 식당들을 정리했습니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4130,hi,primary_gemini
09-solo-food-kw-bc65708e,09-solo-food,09,kw-bc65708e,대전술집,안주가 맛있는 대전술집 베스트 TOP 5,info,local,대전에서 술 한잔하기 좋은 분위기 좋고 안주 맛있는 곳을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4120,hi,primary_gemini
09-solo-food-kw-f2475df4,09-solo-food,09,kw-f2475df4,대전파티룸,프라이빗한 모임을 위한 대전파티룸 추천 및 이용법,info,tip,대전에서 파티룸을 예약할 때 체크해야 할 사항과 인기 장소를 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4120,hi,primary_gemini
09-pizza-food-kw-268f520a,09-pizza-food,09,kw-268f520a,버거앤타코,이색적인 맛! 버거앤타코 메뉴 추천 및 솔직 후기,review,review,버거와 타코를 동시에 즐길 수 있는 맛집의 특징을 리뷰합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4120,hi,primary_gemini
09-seoul-food-kw-a9578a12,09-seoul-food,09,kw-a9578a12,서울근교맛집,주말 드라이브 떠나기 좋은 서울근교맛집,info,start,서울을 벗어나 맛있는 음식과 힐링을 즐길 수 있는 근교 맛집을 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4120,hi,primary_gemini
09-incheon-food-kw-a27b4e92,09-incheon-food,09,kw-a27b4e92,연수구맛집,"인천 연수구맛집 베스트, 메뉴별 추천",info,local,연수구 지역의 다양한 메뉴별 맛집 정보를 정리했습니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4120,hi,primary_gemini
09-incheon-food-kw-3a23fe00,09-incheon-food,09,kw-3a23fe00,우거지해장국,속이 확 풀리는 우거지해장국 맛집 고르는 법,howto,tip,맛있는 우거지해장국을 구분하는 기준과 추천 맛집을 알려드립니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4120,hi,primary_gemini
09-university-food-kw-5fbceafc,09-university-food,09,kw-5fbceafc,현풍테크노맛집,현풍테크노맛집 중 가족 외식하기 좋은 곳,info,local,가족들과 함께 방문하기 좋은 현풍테크노 지역의 식당들을 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4120,hi,primary_gemini
09-waiting-food-kw-c9b9c873,09-waiting-food,09,kw-c9b9c873,호박죽,달콤하고 건강한 호박죽 맛집과 간단 레시피,howto,tip,맛있는 호박죽을 만드는 방법과 시중에서 맛볼 수 있는 맛집을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4120,hi,primary_gemini
09-seoul-food-kw-1ffc900a,09-seoul-food,09,kw-1ffc900a,홍대맛집추천,실패 없는 홍대맛집추천 리스트 2024년 버전,info,local,홍대 거리에서 검증된 맛집들을 카테고리별로 분류하여 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4120,hi,primary_gemini
09-jeju-food-kw-e515941a,09-jeju-food,09,kw-e515941a,제주맛집추천,제주 여행 필수! 현지인이 알려주는 제주맛집추천,info,local,제주도 여행 시 꼭 가봐야 할 진짜 맛집 정보들을 모았습니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4110,hi,primary_gemini
09-mokdong-food-kw-603dac2d,09-mokdong-food,09,kw-603dac2d,파주출판단지맛집,파주출판단지맛집 분위기 좋은 곳 베스트,info,local,파주출판단지 방문 시 들르기 좋은 세련된 식당들을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4110,hi,primary_gemini
09-seoul-food-kw-e7627144,09-seoul-food,09,kw-e7627144,한강카페,뷰가 다했다! 한강카페 베스트 5 추천,info,local,한강의 아름다운 풍경을 즐길 수 있는 인기 카페들을 모았습니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4110,hi,primary_gemini
09-bundang-food-kw-73c8189e,09-bundang-food,09,kw-73c8189e,후토마키,요즘 대세 후토마키 맛집 탐방 및 특징,review,review,"입안 가득 차는 매력, 후토마키 맛집들을 소개하고 특징을 알아봅니다.",gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4110,hi,primary_gemini
09-snack-food-kw-70c2cb1e,09-snack-food,09,kw-70c2cb1e,간짜장맛집,진한 소스가 일품인 간짜장맛집 전국 투어,info,tip,전국에서 소문난 간짜장 전문점들의 특징과 맛집 고르는 팁을 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4100,hi,primary_gemini
09-hongdae-food-kw-492d6251,09-hongdae-food,09,kw-492d6251,막창맛집,쫄깃함의 끝판왕! 전국 막창맛집 베스트,info,tip,막창 애호가들을 위한 전국구 막창 맛집 리스트를 공개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4100,hi,primary_gemini
09-incheon-food-kw-f65aaad7,09-incheon-food,09,kw-f65aaad7,송정역맛집,공항 가기 전 들르는 송정역맛집 추천,info,local,송정역 인근에서 빠르게 식사하기 좋은 맛집들을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4100,hi,primary_gemini
09-jeju-food-kw-59de8120,09-jeju-food,09,kw-59de8120,야외바베큐,캠핑 감성 가득! 야외바베큐 맛집 추천,info,tip,야외에서 바베큐를 즐길 수 있는 분위기 좋은 식당들을 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4100,hi,primary_gemini
09-jeju-food-kw-55300721,09-jeju-food,09,kw-55300721,제주탑동맛집,제주탑동맛집 여행객을 위한 알짜 정보,info,local,제주 탑동 인근에서 만족도 높은 식당들을 정리했습니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4100,hi,primary_gemini
09-incheon-food-kw-e7e644d8,09-incheon-food,09,kw-e7e644d8,답례품쿠키,센스 있는 답례품쿠키 추천 및 구매 가이드,checklist,tip,결혼식이나 돌잔치 답례품으로 좋은 고급 쿠키 브랜드와 선택 기준을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4090,hi,primary_gemini
09-jeju-food-kw-8e556a3f,09-jeju-food,09,kw-8e556a3f,제주서쪽,제주서쪽 여행 코스와 함께하는 맛집 지도,info,start,제주 서쪽을 여행할 때 들르기 좋은 필수 맛집과 코스를 제안합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4090,hi,primary_gemini
09-hongdae-food-kw-a1170e38,09-hongdae-food,09,kw-a1170e38,가락시장횟집,신선함이 가득! 가락시장횟집 베스트,info,local,가락시장에서 합리적인 가격에 회를 즐길 수 있는 횟집을 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4080,hi,primary_gemini
09-incheon-food-kw-1a84936a,09-incheon-food,09,kw-1a84936a,가정동맛집,요즘 뜨는 가정동맛집 베스트 5,info,local,가정동에서 맛으로 입소문 난 식당들을 엄선하여 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4080,hi,primary_gemini
09-chicken-food-kw-58788540,09-chicken-food,09,kw-58788540,구리가볼만한곳,구리가볼만한곳과 맛집까지 완벽한 하루,info,start,구리 여행 시 방문하기 좋은 명소와 주변 맛집 정보를 정리했습니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4080,hi,primary_gemini
09-seoul-food-kw-69492db9,09-seoul-food,09,kw-69492db9,벡스코맛집,행사 후 가기 좋은 벡스코맛집 총정리,info,local,벡스코 방문객을 위한 근처 맛집 리스트를 카테고리별로 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4080,hi,primary_gemini
09-jeju-food-kw-735322f1,09-jeju-food,09,kw-735322f1,제주갈치조림맛집,밥도둑! 제주갈치조림맛집 베스트 3,info,tip,제주 여행에서 꼭 먹어야 할 갈치조림 맛집들을 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4080,hi,primary_gemini
09-dessert-cafe-kw-4d425bfe,09-dessert-cafe,09,kw-4d425bfe,동대입구역맛집,남산 근처 동대입구역맛집 베스트 모음,info,local,동대입구역 인근의 분위기 좋고 맛있는 식당들을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4070,hi,primary_gemini
09-jeju-food-kw-ee6222ef,09-jeju-food,09,kw-ee6222ef,모슬포맛집,제주 모슬포맛집 현지인 추천 리스트,info,local,모슬포항 근처에서 신선한 해산물을 즐길 수 있는 맛집을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4070,hi,primary_gemini
09-mokdong-food-kw-18c521ff,09-mokdong-food,09,kw-18c521ff,분당카페,분위기 좋은 분당카페 베스트 TOP 5,info,local,분당에서 커피 한잔하며 여유를 즐길 수 있는 예쁜 카페들을 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4070,hi,primary_gemini
09-mokdong-food-kw-25e7b80a,09-mokdong-food,09,kw-25e7b80a,수내맛집,직장인 점심부터 회식까지! 수내맛집 추천,info,local,수내역 주변에서 검증된 맛집들을 상황별로 정리했습니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4070,hi,primary_gemini
09-seoul-food-kw-1095ec33,09-seoul-food,09,kw-1095ec33,수제버거맛집,육즙 가득 수제버거맛집 전국 지도,info,tip,전국의 유명 수제버거 맛집들의 특징과 맛있는 버거 고르는 법을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4060,hi,primary_gemini
09-pizza-food-kw-de3118e9,09-pizza-food,09,kw-de3118e9,신림동맛집,가성비 최고! 신림동맛집 베스트 5,info,local,신림동에서 저렴하고 맛있게 즐길 수 있는 식당들을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4060,hi,primary_gemini
09-mokdong-food-kw-b9cd603b,09-mokdong-food,09,kw-b9cd603b,일산맛집추천,현지인이 말하는 일산맛집추천 리스트,info,local,일산에서 꾸준히 사랑받는 맛집들을 카테고리별로 정리했습니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4060,hi,primary_gemini
09-hongdae-food-kw-9d7694ec,09-hongdae-food,09,kw-9d7694ec,응암동맛집,응암동맛집 중 실패 없는 곳만 모았다,info,local,응암동에서 맛으로 인정받은 식당들을 엄선하여 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4050,hi,primary_gemini
09-jeonbuk-food-kw-f1684e01,09-jeonbuk-food,09,kw-f1684e01,평창동맛집,고즈넉한 분위기! 평창동맛집 베스트,info,local,평창동의 조용하고 분위기 좋은 맛집들을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4050,hi,primary_gemini
09-jeonbuk-food-kw-304eda93,09-jeonbuk-food,09,kw-304eda93,경산사동맛집,경산사동맛집 현지인 추천 리스트,info,local,경산 사동 지역의 인기 식당들을 정리하여 방문 가이드를 드립니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4040,hi,primary_gemini
09-hongdae-food-kw-22f877aa,09-hongdae-food,09,kw-22f877aa,서울성수동,서울성수동 핫플레이스와 맛집 데이트 코스,info,start,성수동의 트렌디한 공간과 맛집을 포함한 데이트 코스를 제안합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4040,hi,primary_gemini
09-hongdae-food-kw-f6a900ad,09-hongdae-food,09,kw-f6a900ad,성수이자카야,분위기 좋은 성수이자카야 베스트 5,info,local,성수동에서 술 한잔하기 좋은 감성 이자카야들을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4040,hi,primary_gemini
09-incheon-food-kw-103b00f8,09-incheon-food,09,kw-103b00f8,인천시청맛집,인천시청맛집 직장인들이 자주 찾는 곳,info,local,인천시청 주변의 검증된 점심 및 회식 맛집들을 정리했습니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4040,hi,primary_gemini
09-mangwon-food-kw-36b8b968,09-mangwon-food,09,kw-36b8b968,햄버거집,프랜차이즈보다 맛있는 수제 햄버거집 추천,compare,tip,맛있는 햄버거집을 찾는 방법과 유명 수제버거 맛집을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4040,hi,primary_gemini
09-solo-food-kw-3fe48736,09-solo-food,09,kw-3fe48736,대구종로술집,대구종로술집 감성 가득한 곳 베스트,info,local,대구 종로 거리의 분위기 좋은 술집들을 엄선하여 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-18T08:13:39.704813+00:00,4030,hi,primary_gemini
