l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at,monthly_total,tier,meta_source
02-financial-planning-methods-kw-ab80e3f9,02-financial-planning-methods,02,kw-ab80e3f9,적금금리,은행별 적금금리 비교하고 효율적으로 목돈 모으는 법,compare,compare,시중 은행의 적금금리 현황과 금리 높은 상품을 찾는 노하우를 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,14840,hi,primary_gemini
02-deposit-interest-rate-100-c1418fa6,02-deposit-interest-rate,02,100-c1418fa6,미니나스닥100선물,미니나스닥100선물 거래 방법과 시장 이해하기,howto,howto,나스닥100 지수를 추종하는 선물 거래의 기초 개념과 주의사항을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,14760,hi,primary_gemini
02-etf-investment-jepi-7655f992,02-etf-investment,02,jepi-7655f992,JEPI,월배당 ETF JEPI의 운용 방식과 투자 포인트,info,review,배당 수익을 추구하는 JEPI ETF의 포트폴리오 구성과 특징을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,14710,hi,primary_gemini
02-deposit-interest-rate-kw-94f3d78a,02-deposit-interest-rate,02,kw-94f3d78a,한전주식,"한전주식 투자, 에너지 정책과 실적 흐름 분석",info,issue,한국전력의 재무 상황과 전기요금 등 주가에 영향을 미치는 요인을 살펴봅니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,14650,hi,primary_gemini
02-global-economy-kw-c789e91a,02-global-economy,02,kw-c789e91a,소득세계산기,소득세계산기 활용해 예상 세액 간편하게 확인하기,howto,tip,국세청 및 금융기관에서 제공하는 소득세계산기 사용법과 유의점을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,14540,hi,primary_gemini
02-stock-investment-kw-e9fba4ee,02-stock-investment,02,kw-e9fba4ee,한국비엔씨주가,한국비엔씨주가 변동성 분석과 기업 주요 공시 사항,info,issue,한국비엔씨의 최근 이슈와 주가 흐름에 영향을 주는 요소들을 객관적으로 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,14470,hi,primary_gemini
02-financial-planning-methods-kw-6577e12a,02-financial-planning-methods,02,kw-6577e12a,엔화환율전망,"엔화환율전망, 환테크를 위한 주요 변수 체크",info,issue,일본 통화 정책과 글로벌 경제 상황에 따른 엔화 환율의 향후 흐름을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,14460,hi,primary_gemini
02-inheritance-donation-kw-019fb0db,02-inheritance-donation,02,kw-019fb0db,소상공인확인서,정부 지원 혜택을 위한 소상공인확인서 발급 방법,howto,howto,소상공인확인서 발급 대상과 온라인 신청 절차를 단계별로 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,14440,hi,primary_gemini
02-stock-investment-etf-388217ed,02-stock-investment,02,etf-388217ed,바이오ETF,"바이오ETF 투자, 산업 성장성과 분산 투자 전략",info,tip,바이오 산업의 특성과 관련 ETF를 활용한 포트폴리오 구성법을 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,14320,hi,primary_gemini
02-budget-friendly-phone-e-07f16728,02-budget-friendly-phone,02,e-07f16728,E심,해외여행 필수템 E심(eSIM) 사용법과 장점,info,tip,해외에서 편리하게 사용할 수 있는 E심의 개념과 설정 방법을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,14270,hi,primary_gemini
02-inheritance-donation-kw-d41a2d17,02-inheritance-donation,02,kw-d41a2d17,냉난방기,"냉난방기 선택 기준, 에너지 효율과 비용 절감 팁",cost,tip,가정 및 사무실용 냉난방기 구매 시 고려해야 할 효율성과 비용 정보를 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,14270,hi,primary_gemini
02-deposit-interest-rate-etf-123f8b48,02-deposit-interest-rate,02,etf-123f8b48,삼성ETF,삼성ETF 상품 종류와 투자 시 확인해야 할 점,info,compare,삼성자산운용에서 제공하는 다양한 ETF 상품군과 투자 전략을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,14260,hi,primary_gemini
02-stock-investment-kw-6aa8fbe9,02-stock-investment,02,kw-6aa8fbe9,제이앤티씨주가,제이앤티씨주가 흐름과 주요 사업 분야 분석,info,issue,제이앤티씨의 기업 경쟁력과 최근 주가 변동 요인을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,14260,hi,primary_gemini
02-inheritance-donation-kw-3529f6db,02-inheritance-donation,02,kw-3529f6db,천장형에어컨,천장형에어컨 설치 비용과 관리 시 주의사항,cost,howto,시스템 에어컨 설치 시 체크리스트와 유지보수 비용 효율화 방법을 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,14240,hi,primary_gemini
02-etf-investment-kw-0131b0dc,02-etf-investment,02,kw-0131b0dc,세금환급,"놓치기 쉬운 세금환급, 조회부터 신청까지 총정리",howto,tip,근로소득자나 개인사업자가 챙겨야 할 세금환급 제도와 신청 방법을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,14210,hi,primary_gemini
02-startup-funding-kw-56e83974,02-startup-funding,02,kw-56e83974,창업,성공적인 창업을 위해 준비해야 할 단계별 가이드,info,start,"창업 준비 과정에서의 시장 조사, 자금 계획, 법적 절차를 안내합니다.",gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,14180,hi,primary_gemini
02-startup-funding-kw-6d0d9b6b,02-startup-funding,02,kw-6d0d9b6b,퇴직금중간정산,퇴직금중간정산 요건과 신청 시 고려할 점,info,tip,"퇴직금 중간정산이 가능한 사유와 절차, 세금 측면의 영향을 정리합니다.",gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13820,hi,primary_gemini
02-financial-planning-methods-cd-e3d74ea1,02-financial-planning-methods,02,cd-e3d74ea1,CD금리,"대출 금리의 기준, CD금리란 무엇인가?",info,issue,양도성예금증서(CD) 금리의 정의와 이것이 실제 대출 금리에 미치는 영향을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13730,hi,primary_gemini
02-etf-investment-schdetf-68525521,02-etf-investment,02,schdetf-68525521,SCHDETF,"배당 성장주 투자, SCHD ETF의 특징과 매력",info,review,미국 배당 성장주에 투자하는 SCHD ETF의 구성 종목과 운용 철학을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13640,hi,primary_gemini
02-deposit-interest-rate-kw-1a7a3fd7,02-deposit-interest-rate,02,kw-1a7a3fd7,실시간해외증시,실시간해외증시 확인하는 법과 주요 지표 보는 법,howto,tip,해외 증시 정보를 실시간으로 확인하고 시장 흐름을 읽는 방법을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13640,hi,primary_gemini
02-financial-planning-methods-kw-1581c33e,02-financial-planning-methods,02,kw-1581c33e,저축은행금리비교,"저축은행금리비교, 예금 상품 선택 시 주의사항",compare,compare,저축은행의 금리 현황을 비교하고 예금자 보호 범위 등 안전성을 확인하는 법을 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13580,hi,primary_gemini
02-deposit-interest-rate-h-40bd1192,02-deposit-interest-rate,02,h-40bd1192,홍콩H지수,홍콩H지수 변동성과 관련 금융상품 이해하기,info,issue,홍콩H지수의 구성과 최근 시장 상황이 금융상품에 미치는 영향을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13560,hi,primary_gemini
02-deposit-interest-rate-kw-bd94d9ff,02-deposit-interest-rate,02,kw-bd94d9ff,미국나스닥,미국나스닥 시장의 특징과 투자자가 알아야 할 정보,info,issue,미국 나스닥 지수의 성격과 글로벌 경제에 미치는 영향력을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13530,hi,primary_gemini
02-etf-investment-100etf-c27760c0,02-etf-investment,02,100etf-c27760c0,미국나스닥100ETF,"미국나스닥100ETF 투자, 지수 추종 상품 비교",compare,compare,나스닥100 지수를 추종하는 다양한 ETF 상품들의 수수료와 특징을 비교합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13530,hi,primary_gemini
02-etf-investment-kw-1c3573b8,02-etf-investment,02,kw-1c3573b8,에너지관련주,에너지관련주 흐름과 글로벌 에너지 정책 분석,info,issue,친환경 및 전통 에너지 산업의 변화와 관련 주식의 시장 동향을 살펴봅니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13500,hi,primary_gemini
02-financial-planning-methods-kw-24e3e8b4,02-financial-planning-methods,02,kw-24e3e8b4,카카오증권,카카오증권(카카오페이증권) 활용한 간편 투자 시작하기,howto,start,카카오페이증권 앱의 주요 기능과 초보자를 위한 투자 환경을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13460,hi,primary_gemini
02-stock-investment-kw-c206e9ba,02-stock-investment,02,kw-c206e9ba,베트남증시,"성장하는 베트남증시, 투자 기회와 리스크 분석",info,issue,베트남 경제 성장 배경과 증시 투자 시 반드시 알아야 할 점을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13360,hi,primary_gemini
02-real-estate-subscription-kw-bb536e68,02-real-estate-subscription,02,kw-bb536e68,캐피탈,캐피탈사 대출 이용 전 금리와 조건 확인하기,info,tip,캐피탈 대출의 특징과 이용 시 체크해야 할 금융 상식을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13290,hi,primary_gemini
02-financial-planning-methods-kw-40e3c34a,02-financial-planning-methods,02,kw-40e3c34a,네이버페이주식,네이버페이주식 서비스 이용 방법과 장점,howto,tip,네이버페이를 통해 주식 거래를 하는 방법과 편리한 부가 기능을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13270,hi,primary_gemini
02-inheritance-donation-kw-dd86ad01,02-inheritance-donation,02,kw-dd86ad01,노인일자리,노인일자리 사업 정보와 신청 방법 알아보기,info,howto,정부에서 지원하는 노인일자리 및 사회활동 지원 사업의 내용을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13250,hi,primary_gemini
02-etf-investment-sp500-b99e0f16,02-etf-investment,02,sp500-b99e0f16,타이거미국SP500,타이거미국SP500 ETF의 구성과 장기 투자 전략,info,review,미국 S&P500 지수를 추종하는 TIGER ETF의 특징과 투자 포인트를 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13180,hi,primary_gemini
02-financial-planning-methods-kw-39ca093c,02-financial-planning-methods,02,kw-39ca093c,로또세금,로또세금 계산법과 당첨금 수령 시 주의사항,info,tip,로또 당첨 시 적용되는 세율과 세금 공제 후 실수령액 계산 방법을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13120,hi,primary_gemini
02-etf-investment-kw-08c5f2fb,02-etf-investment,02,kw-08c5f2fb,현대차주식시세,현대차주식시세 분석과 자동차 산업 전망,info,issue,현대차의 최근 실적과 전기차 시장 경쟁력 등 주가 관련 핵심 요소를 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13110,hi,primary_gemini
02-stock-investment-kw-5b26c0cb,02-stock-investment,02,kw-5b26c0cb,증권회사,나에게 맞는 증권회사 선택 기준과 계좌 개설 팁,compare,start,증권사별 수수료와 거래 시스템을 비교하여 현명하게 선택하는 법을 제시합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13100,hi,primary_gemini
02-stock-investment-kw-c433913a,02-stock-investment,02,kw-c433913a,주식전망,"주식전망 확인하는 법, 시장 흐름 분석의 기초",howto,tip,경제 지표와 기업 실적을 바탕으로 스스로 주식 시장을 분석하는 방법을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13090,hi,primary_gemini
02-etf-investment-kw-251220f8,02-etf-investment,02,kw-251220f8,취득세,부동산 취득세 계산 방법과 감면 혜택 총정리,howto,howto,"부동산 매수 시 발생하는 취득세의 정의와 계산 방법, 감면 대상 정보를 정리합니다.",gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,13080,hi,primary_gemini
02-etf-investment-tigersp500-fd1c41e5,02-etf-investment,02,tigersp500-fd1c41e5,TIGERSP500,TIGERSP500 ETF 투자 특징과 장기 운용 전략,info,tip,미국 S&P500 지수를 추종하는 TIGERSP500 상품의 구조와 투자 시 고려사항을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12940,hi,primary_gemini
02-etf-investment-kw-97f71bc1,02-etf-investment,02,kw-97f71bc1,이자계산,예적금 이자계산 방법과 세후 수령액 확인하기,howto,howto,단리와 복리 개념을 이해하고 금융상품의 이자계산 방식을 쉽게 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12940,hi,primary_gemini
02-budget-friendly-phone-kt-13e23a72,02-budget-friendly-phone,02,kt-13e23a72,KT알뜰요금제,통신비 절약을 위한 KT알뜰요금제 선택 가이드,compare,compare,KT망을 사용하는 다양한 알뜰폰 요금제를 비교하고 나에게 맞는 요금제 고르는 법을 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12930,hi,primary_gemini
02-startup-funding-kw-93e4ce28,02-startup-funding,02,kw-93e4ce28,근로소득세율,2024년 근로소득세율 확인하고 연봉 실수령액 계산하기,info,tip,근로소득세 과세표준 구간별 세율을 알아보고 나의 실제 소득을 계산하는 방법을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12900,hi,primary_gemini
02-global-economy-kw-de4bae6b,02-global-economy,02,kw-de4bae6b,세금계산서,사업자를 위한 세금계산서 발행 방법과 주의사항,howto,howto,세금계산서의 개념과 전자 세금계산서 발행 절차 및 필수 기재 사항을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12840,hi,primary_gemini
02-etf-investment-etf-504fcde8,02-etf-investment,02,etf-504fcde8,코스피ETF,코스피ETF 투자 장점과 국내 증시 대응 전략,info,tip,국내 지수를 추종하는 코스피ETF의 특징과 투자 시 살펴봐야 할 지표를 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12770,hi,primary_gemini
02-real-estate-subscription-kw-6bc1b376,02-real-estate-subscription,02,kw-6bc1b376,개인사업자대출,개인사업자대출 종류와 금리 비교 시 체크리스트,compare,compare,개인사업자가 활용 가능한 대출 상품의 종류와 금리 비교 기준을 상세히 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12750,hi,primary_gemini
02-etf-investment-etf-18e65466,02-etf-investment,02,etf-18e65466,월배당ETF,현금 흐름을 만드는 월배당ETF 투자 매력과 분석,info,tip,매달 배당금을 지급하는 월배당ETF의 구조와 장기 투자 시 장단점을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12740,hi,primary_gemini
02-real-estate-subscription-ltv-e21db9ed,02-real-estate-subscription,02,ltv-e21db9ed,LTV,주택담보대출 시 꼭 알아야 할 LTV 계산법,howto,howto,LTV(주택담보대출비율)의 정의와 대출 가능 금액을 산출하는 공식을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12710,hi,primary_gemini
02-etf-investment-etf-05a34058,02-etf-investment,02,etf-05a34058,ETF세금,국내 및 해외 ETF세금 차이와 절세 계좌 활용법,info,tip,ETF 투자 시 발생하는 배당소득세와 매매차익 과세 기준을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12610,hi,primary_gemini
02-inheritance-donation-hrd-2fae3af0,02-inheritance-donation,02,hrd-2fae3af0,HRD,직무 역량 강화를 위한 HRD 교육 제도 활용법,info,tip,인적자원개발(HRD) 교육의 의미와 직장인이 활용할 수 있는 지원 제도를 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12610,hi,primary_gemini
02-startup-funding-kw-58f6a601,02-startup-funding,02,kw-58f6a601,종합소득세납부,종합소득세납부 기한과 간편한 납부 방법 안내,howto,howto,종합소득세 신고 후 세금을 납부하는 방법과 기한 내 처리 절차를 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12600,hi,primary_gemini
02-financial-planning-methods-kw-f10c65d8,02-financial-planning-methods,02,kw-f10c65d8,국제원유가격,국제원유가격 변동이 경제와 주식시장에 미치는 영향,info,issue,국제 유가 흐름을 분석하고 이것이 물가와 투자 시장에 주는 시사점을 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12550,hi,primary_gemini
02-financial-planning-methods-etf-02a61752,02-financial-planning-methods,02,etf-02a61752,국내ETF,국내ETF 투자 시 확인해야 할 주요 지표와 장점,info,tip,국내 상장 ETF의 특징과 투자자가 알아야 할 운용 보수 및 거래 방법을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12500,hi,primary_gemini
02-global-economy-kw-c74de9ef,02-global-economy,02,kw-c74de9ef,관세사,관세사의 역할과 무역 업무 시 도움받는 방법,info,tip,수출입 업무에서 관세사가 수행하는 주요 업무와 상담이 필요한 경우를 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12480,hi,primary_gemini
02-startup-funding-kw-d9f3c92c,02-startup-funding,02,kw-d9f3c92c,종합소득세계산기,종합소득세계산기 활용해 예상 세액 미리 확인하기,howto,howto,국세청 홈택스 등 종합소득세계산기를 활용하여 예상 세금을 계산하는 법을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12480,hi,primary_gemini
02-inheritance-donation-kw-bc8137ae,02-inheritance-donation,02,kw-bc8137ae,청년창업지원금,청년창업지원금 종류와 신청 자격 및 절차,info,start,예비 창업자를 위한 정부의 청년창업지원금 제도와 지원 대상을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12420,hi,primary_gemini
02-startup-funding-5-29cb2392,02-startup-funding,02,5-29cb2392,5월연말정산방법,놓친 공제 챙기는 5월연말정산방법 및 경정청구,howto,howto,연말정산 기간을 놓쳤을 때 5월에 진행하는 종합소득세 신고 방법을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12310,hi,primary_gemini
02-etf-investment-etf-c170bd86,02-etf-investment,02,etf-c170bd86,커버드콜ETF,변동성 장세에서 주목받는 커버드콜ETF 투자 원리,info,tip,옵션 매도를 활용한 커버드콜ETF의 수익 구조와 투자 시 유의사항을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12260,hi,primary_gemini
02-deposit-interest-rate-kw-a817f5e7,02-deposit-interest-rate,02,kw-a817f5e7,대한전선주식,대한전선주식 기업 분석과 최근 시장 이슈 체크,review,issue,대한전선의 주요 사업 분야와 최근 주가 흐름에 영향을 미치는 요인을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12240,hi,primary_gemini
02-global-economy-kw-6698894e,02-global-economy,02,kw-6698894e,경정청구,세금을 더 냈다면? 경정청구 신청 조건과 방법,howto,howto,과다 납부한 세금을 돌려받는 경정청구 제도의 개념과 신청 절차를 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12210,hi,primary_gemini
02-deposit-interest-rate-kw-a5c751ec,02-deposit-interest-rate,02,kw-a5c751ec,항셍,항셍 지수의 특징과 홍콩 증시 투자 시 고려사항,info,tip,홍콩 증시를 대표하는 항셍 지수의 구성과 투자 시 주의해야 할 경제적 요인을 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12200,hi,primary_gemini
02-stock-investment-etf-3d0dbdaf,02-stock-investment,02,etf-3d0dbdaf,배당ETF,배당ETF 투자로 안정적인 수익을 추구하는 방법,info,tip,배당 성장주에 투자하는 배당ETF의 장점과 포트폴리오 구성 팁을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12140,hi,primary_gemini
02-stock-investment-hts-0662efef,02-stock-investment,02,hts-0662efef,HTS,주식 초보를 위한 HTS 기능 활용 및 설정 팁,howto,howto,증권사 HTS(홈트레이딩시스템)의 기본 기능과 효율적인 매매를 위한 설정법을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12120,hi,primary_gemini
02-financial-planning-methods-cma-9ad6e373,02-financial-planning-methods,02,cma-9ad6e373,CMA금리,비상금 운용을 위한 CMA금리 비교와 선택 기준,compare,compare,증권사별 CMA 종류와 금리 수준을 비교하여 현명한 파킹통장 선택법을 제시합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12110,hi,primary_gemini
02-global-economy-kw-244b8266,02-global-economy,02,kw-244b8266,소득세,소득세의 이해: 과세 대상과 신고 기간 알아보기,info,tip,소득세의 기본 개념과 매년 발생하는 종합소득세 신고의 중요성을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12100,hi,primary_gemini
02-etf-investment-kw-7fd461c5,02-etf-investment,02,kw-7fd461c5,소득공제용연금저축,소득공제용연금저축 활용한 절세 전략과 가입 팁,info,tip,연금저축을 통한 세액공제 혜택과 노후 준비를 위한 전략적 운용법을 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,12040,hi,primary_gemini
02-startup-funding-kw-ad7a1069,02-startup-funding,02,kw-ad7a1069,종소세신고방법,홈택스로 간편하게 진행하는 종소세신고방법,howto,howto,개인사업자와 프리랜서가 국세청 홈택스를 통해 종소세를 신고하는 절차를 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,11950,hi,primary_gemini
02-etf-investment-etf-4053ee4b,02-etf-investment,02,etf-4053ee4b,나스닥ETF,기술주 중심 나스닥ETF 투자 특징과 분석,info,tip,미국 나스닥 지수를 추종하는 ETF의 투자 매력과 리스크 요인을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,11930,hi,primary_gemini
02-budget-friendly-phone-kw-b50b50f3,02-budget-friendly-phone,02,kw-b50b50f3,핸드폰성지,핸드폰성지 방문 전 반드시 알아야 할 구매 팁,checklist,tip,스마트폰을 저렴하게 구매할 수 있는 핸드폰성지의 의미와 주의사항을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,11870,hi,primary_gemini
02-stock-investment-schd-c1cdfed1,02-stock-investment,02,schd-c1cdfed1,SCHD주가,배당 성장주 SCHD주가 흐름과 투자 포인트 분석,review,issue,미국 배당 성장 ETF인 SCHD의 최근 성과와 투자자들에게 인기 있는 이유를 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,11830,hi,primary_gemini
02-stock-investment-kw-482c0b99,02-stock-investment,02,kw-482c0b99,국내주식전망,전문가들이 분석하는 2024년 하반기 국내주식전망,info,issue,현재 국내 증시 상황과 향후 주가 흐름에 영향을 줄 주요 경제 변수를 전망합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,11820,hi,primary_gemini
02-stock-investment-kw-5330e913,02-stock-investment,02,kw-5330e913,증권사,나에게 맞는 증권사 선택 기준과 수수료 비교,compare,compare,증권사별 거래 수수료와 제공하는 투자 정보 서비스의 차이점을 비교 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,11810,hi,primary_gemini
02-global-economy-kw-df1941a2,02-global-economy,02,kw-df1941a2,복식부기의무자,복식부기의무자 기준과 세무 신고 시 주의사항,info,tip,개인사업자가 복식부기의무자에 해당하는 기준과 세무 관리 방법을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,11790,hi,primary_gemini
02-etf-investment-kw-0e1efde3,02-etf-investment,02,kw-0e1efde3,세금,기초부터 챙기는 세금 상식: 절세를 위한 첫걸음,info,tip,일상생활에서 알아두면 유용한 세금 상식과 절세의 기본 원칙을 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,11750,hi,primary_gemini
02-etf-investment-kw-9737ee25,02-etf-investment,02,kw-9737ee25,사모펀드,사모펀드란? 투자 구조와 공모펀드와의 차이점,info,tip,소수 투자자를 대상으로 하는 사모펀드의 특징과 공모펀드와의 차이점을 알기 쉽게 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,11690,hi,primary_gemini
02-financial-planning-methods-kw-3457e977,02-financial-planning-methods,02,kw-3457e977,오늘의주식시장,오늘의주식시장 마감 시황과 주목할 만한 이슈,news,issue,오늘 주식시장의 주요 지수 등락과 투자자들이 관심을 가질 만한 시장 이슈를 요약합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,11680,hi,primary_gemini
02-etf-investment-spy-221b5e1b,02-etf-investment,02,spy-221b5e1b,SPY주가,미국 시장 대표 SPY주가 분석과 투자 전략,review,issue,미국 S&P500을 추종하는 대표 ETF인 SPY의 특징과 최근 주가 흐름을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,11670,hi,primary_gemini
02-financial-planning-methods-rfid-4b20a50a,02-financial-planning-methods,02,rfid-4b20a50a,RFID,"물류와 유통의 혁신, RFID 기술의 원리와 활용",info,tip,RFID 기술의 개념과 물류 및 재고 관리 시스템에서의 활용 사례를 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,11640,hi,primary_gemini
02-deposit-interest-rate-kw-7acca82b,02-deposit-interest-rate,02,kw-7acca82b,보잉주가,"보잉주가 변동성 분석, 최근 이슈와 향후 체크포인트",info,issue,보잉의 최근 주가 흐름에 영향을 미치는 주요 이슈와 시장 분석 내용을 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,11590,hi,primary_gemini
02-inheritance-donation-kw-e4670ce7,02-inheritance-donation,02,kw-e4670ce7,시니어일자리,"시니어일자리 찾는 법, 정부 지원 사업과 구직 팁",howto,tip,은퇴 후 시니어일자리를 찾기 위한 정부 지원 플랫폼과 구직 성공 전략을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,11580,hi,primary_gemini
02-startup-funding-kw-369645f5,02-startup-funding,02,kw-369645f5,급여명세서,"급여명세서 보는 법, 내 월급 속 공제 항목 완벽 이해",info,howto,급여명세서에 기재된 각종 세금과 보험료 등 공제 항목의 의미를 알기 쉽게 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,11530,hi,primary_gemini
02-stock-investment-etf-64dd04f7,02-stock-investment,02,etf-64dd04f7,고배당ETF,고배당ETF 투자 전 필수 체크리스트와 특징 비교,compare,compare,배당 수익을 기대하는 투자자를 위해 고배당 ETF의 구조와 선택 시 고려사항을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,11480,hi,primary_gemini
